supplier_code,supplier_name,supplier_product_code,ing.prod_code,ean,product_description,pack_size
1155,HMR IN HOUSE,,27833,215215,SHEEP HEAD,EA
1155,HMR IN HOUSE,,27834,215216,SHEEP HEAD + CHIPS,EA
1155,HMR IN HOUSE,,27835,215217,FOOTLONG CHEESE GRILLER+ROLL,EA
1155,HMR IN HOUSE,5218,27836,215218,TFS CHICKEN & MUSHROOM PIE,EA
1668,SPAR WESTERN CAPE,3431378,27867,6001008847073,SPAR SC RUSSIAN CHILLI 1'S,1EA
1668,SPAR WESTERN CAPE,3431377,27868,6001008847066,SPAR SC RUSSIAN PREM PLAIN 1'S,1EA
1155,HMR IN HOUSE,5219,27873,215219, CHICKEN & MUSHROOM PIE,EA
1155,HMR IN HOUSE,,27874,,TFS ROASTED CHICKEN PIE,EA
1155,HMR IN HOUSE,5220,27875,215220, ROASTED CHICKEN PIE,EA
1155,HMR IN HOUSE,5221,27876,215221, PEPPER STEAK PIE,EA
1155,HMR IN HOUSE,5222,27877,215222, STEAK &KIDNEY PIE,EA
1155,HMR IN HOUSE,5223,27879,215223,TFS SAUSAGE ROLL,EA
1012,NUFRESH,POTA010-HF,27884,,POTATOES,10KG
1012,NUFRESH,AVOC010-HF,27885,,AVOCADO LOOSE,EA
1012,NUFRESH,CUCU010-HF,27886,,CUCUMBER LOOSE,EA
1012,NUFRESH,CARR003-HF,27887,,CARROTS,P/KG
1012,NUFRESH,ONIO010-HF,27888,,ONIONS010-HF,P/KG
1012,NUFRESH,TOMA010-HF,27889,,TOMATOES LOOSE,P/KG
1012,NUFRESH,CABB010-HF,27890,,CABBAGE LOOSE,EA
1155,HMR IN HOUSE,5224,27891,215224,HAWAIIAN PIZZA LARGE,EA
1012,NUFRESH,PER010-HF,27892,,PEPPERS RED,P/KG
1012,NUFRESH,PEPY010-HF,27893,,PEPPERS YELLOW,P/KG
1012,NUFRESH,PINE010-HF,27894,,PINEAPPLE,EA
1012,NUFRESH,BEAN010-HF,27895,,BEAN GREEN LOOSE,P/KG
1012,NUFRESH,BMAR010-HF,27896,,BABY MARROW GREEN,P/KG
1012,NUFRESH,SWEE010-HF,27897,,SWEET POTATO LOOSE,P/KG
1012,NUFRESH,CHIG010-HF,27898,,CHILIES GREEN LOOSE,P/KG
1012,NUFRESH,CHIR010-HF,27899,,CHILIES RED LOOSE,P/KG
1155,HMR IN HOUSE,5225,27900,215225,MCCOY CHICKEN & MUSHROOM PIE,EA
1155,HMR IN HOUSE,5226,27901,215226,MCCOY PEPPER STEAK PIE,EA
1155,HMR IN HOUSE,5227,27902,215227,MCCOY PRIME STEAK PIE,EA
1155,HMR IN HOUSE,5228,27903,215228,MCCOY CHEESE GRILLER,EA
1155,HMR IN HOUSE,5229,27904,215229,MCCOY CHEESE GRILLER,EA
1155,HMR IN HOUSE,5230,27905,215230,MCCOY CHICKEN CURRY PIE,EA
1155,HMR IN HOUSE,5231,27906,215231,MCCOY SAUSAGE ROLL,EA
1155,HMR IN HOUSE,5232,27907,215232,MCCOY SA ROLL,EA
1155,HMR IN HOUSE,5233,27908,215233,MCCOY PIES,EA
1155,HMR IN HOUSE,5234,27910,215234,MCCOY  BUTTER CHICKEN PIE,EA
1155,HMR IN HOUSE,,27911,215235,2 CHEEKY CHIKKA BURGERS,EA
1155,HMR IN HOUSE,5236,27913,215236,MCCOY CHC & MUSHROOM PIE,EA
1155,HMR IN HOUSE,5237,27914,215237,MCY PEPPER STEAK PIE,EA
1155,HMR IN HOUSE,5238,27915,215238,MCCOY STEAK & KIDNEY PIE,EA
1155,HMR IN HOUSE,5239,27916,215239,M/COY STEAK & KIDNEY PIE,EA
1155,HMR IN HOUSE,5240,27917,215240,M/ COY PRIME STEAK PIE,EA
1155,HMR IN HOUSE,5241,27918,215241,M/COY MUTTON CURRY PIE,EA
1155,HMR IN HOUSE,5242,27919,215242,MCCOYCHICKEN CURRY PIE,EA
1155,HMR IN HOUSE,5243,27920,215243,M/COY CHEESE GRILLER,EA
1155,HMR IN HOUSE,,27941,215244,SPAGHETTI BOLOGNAISE,EACH
1155,HMR IN HOUSE,,27942,215245,GRILLED CHICKEN SALAD,EA
1155,HMR IN HOUSE,,27943,215246,HOT CHIPS,P/KG
1155,HMR IN HOUSE,,27971,215247,MASALA STEAK WRAP,EA
1155,HMR IN HOUSE,5248,27999,215248,TFS ASSORTED PIES,EA
1155,HMR IN HOUSE,,28001,215249,CHICKEN MAYO SAMI,EA
1155,HMR IN HOUSE,,28002,215250,EGGMAYO SAMI,EA
1155,HMR IN HOUSE,,28003,215251,CHEESE & TOMATO SAMI,EA
1155,HMR IN HOUSE,,28004,215252,SMOKED CHICKEN SAMI,EA
1155,HMR IN HOUSE,215253,28005,215253, WRAPS PLATTER,EACH
1155,HMR IN HOUSE,5254,28006,215254,ROLLETJIE PLATTER,EACH
1155,HMR IN HOUSE,5408,28007,215408,RUSSIAN ROLL,EACH
1155,HMR IN HOUSE,5255,28008,215255, SANDWICH MINI PLATTER,EACH
1155,HMR IN HOUSE,5256,28009,215256, CHICKEN PLATTER,EACH
1155,HMR IN HOUSE,5257,28010,215257,CHIKKA PLATTER,EACH
1155,HMR IN HOUSE,5258,28011,215258,STICKY WING TRIO PLATTER,EACH
1155,HMR IN HOUSE,5259,28013,215259,HOT CHIKKA WINGS PLATTER,EACH
1155,HMR IN HOUSE,5260,28014,215260,STICKY WINGS & STRIPS PLATTER,EACH
1155,HMR IN HOUSE,5261,28015,215261,BACON SALAD,KG
1155,HMR IN HOUSE,5262,28016,215262,THE SOUTH AFRICAN PLATTER,EACH
1155,HMR IN HOUSE,,28017,, PLATTER,EACH
1155,HMR IN HOUSE,5263,28018,215263, SOUTH AFRICAN PLATTER,EACH
1155,HMR IN HOUSE,5264,28019,215264, FIERY FEAST PLATTER,EACH
1155,HMR IN HOUSE,5407,28020,215407,COTTAGE PIE,EACH
1155,HMR IN HOUSE,5265,28021,215265, RIB PLATTER,EACH
1155,HMR IN HOUSE,5266,28022,215266,STEAK PIZZA 30CMM,EACH
1155,HMR IN HOUSE,5267,28023,215267, FISH FEAST PLATTER,EACH
1155,HMR IN HOUSE,5268,28024,215268, MEAT FREE PLATTER,EACH
1155,HMR IN HOUSE,5269,28025,215269,BOERI PIZZA LRG,EACH
1155,HMR IN HOUSE,5270,28026,215270, CRUDITE PLATTE,EACH
1155,HMR IN HOUSE,5271,28027,215271, FRUITY KEBAB PLATTE,EACH
1155,HMR IN HOUSE,5272,28028,215272,CHEESY PLATTE,EACH
1155,HMR IN HOUSE,5273,28029,215273,PORK RIBS & CHIPS,EACH
1155,HMR IN HOUSE,5276,28041,215276,CHICKEN LEG 1/4 & PAP,EA
1012,NUFRESH,SWCO002-HF,28069,,SWEET CORN PUNNET,EA
1012,NUFRESH,BUTT007-HR,28070,,BUTTERNUT LOOSE HMR,P/KG
1012,NUFRESH,CABR002-HF,28071,,CABBAGE RED PUNNET,EA
1012,NUFRESH,LETT002-HF,28072,,LETTUCE ICEBURG PUNNET,EA
1012,NUFRESH,SPR/002-HF,28073,,SPRING ONION,P/KG
1012,NUFRESH,CELE002-HF,28074,,TABLE CELERY BUNDLE,P/KG
1012,NUFRESH,BPOT001-HF,28075,,BBY POTATO,P/KG
1155,HMR IN HOUSE,5078,28117,215078,CHEESE & TOMATO SAMI,EA
1155,HMR IN HOUSE,,28149,215275,CRAB SALAD,EA
188,GERALD GREEN & SONS -GR SPICES,SPHM12HF,28150,,HMR MULTIPURPOSE SWEET BUTTER,3KG
1012,NUFRESH,PARS002-HF,28162,,PARSLEY PUNNET,30G
1012,NUFRESH,DHAN002-HF,28163,,DHANIA PUNNET,30G
1012,NUFRESH,CHIV002-HF,28164,,CHIVES PUNNET,30G
1012,NUFRESH,ROCK002-HF,28165,,ROCKET PUNNET,30G
128,ACE PACKAGING (CAPE)(DESERTMOO,THO19A-HF,28176,,P452 DIVISION,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,ISH-HF,28177,,REFUSE ISHENG CLEAR H/D,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,MAR026-HF,28178,,T561 F/O HAMBURGER,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,SA380A-HF,28180,,PEAK PVC FOODWRAP 380MMX,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,LFPP240X-HF,28181,,KIDDING FILM PP 240X42,EA
1155,HMR IN HOUSE,5277,28182,215277,MACARONI& CHEESE,KG
1155,HMR IN HOUSE,5278,28183,215278,MACARONI & CHEESE,KG
502,NATIONAL BRANDS - CIRO,4030308,28267,,SLO JO BUTTER TOFFEE,EA
502,NATIONAL BRANDS - CIRO,4501160,28268,,SLO JO MANGO FRUIT TEAZER,KG
502,NATIONAL BRANDS - CIRO,4030635,28269,,SLO JO SALTED CARAMEL SYRUP,EA
1012,NUFRESH,BEET001-HF,28273,,BEETROOT,EA
1012,NUFRESH,SPAN002-HF,28274,,SPANISH SANTE HMR,EA
1012,NUFRESH,GING010-HF,28275,,GINGER HMR,P/KG
1012,NUFRESH,BROC002-HF,28276,,BROCCOLI HMR,EA
1012,NUFRESH,CAULI002-HF,28277,,CAULIFLOWER HMR,EA
803,SUSTAINABLE FOODS,486,28371,,FETA CHESE CUBES,3KG
1155,HMR IN HOUSE,,28420,215279,CHICKEN PIZZA LARGE,EA
316,FRIDGE FOODS GROUP,4852,28429,,TUNA SHREDDED,1.7KG
316,FRIDGE FOODS GROUP,5132,28430,,TOMATO PRONTO KNORR,2KG
1155,HMR IN HOUSE,,28434,215280,MINI CHEESE PUFFS,EACH
1155,HMR IN HOUSE,,28437,215281,JALAPENO & CHEESE RISSOLE,EACH
1155,HMR IN HOUSE,,28438,215282,OMELETTES,EA
732,PRICE RITE SPICES PTY LTD,BRAAIBASTING,28441,,BRAAI BASTING SAUCE,5LT
732,PRICE RITE SPICES PTY LTD,GARLICMAYO,28442,,GARLIC MAYO,5LT
732,PRICE RITE SPICES PTY LTD,AFOOD1004,28443,,GARLIC PERI-PERI,5LT
189,EXCELLENT MEAT CORP (T & T),FF9D,28446,,9MM FRENCH FRIES,P/KG
1155,HMR IN HOUSE,5283,28447,215283,BRAISED  CABBAGE,KG
1155,HMR IN HOUSE,,28460,2008020000008,ROASTED WHOLE CHIC,EA
1155,HMR IN HOUSE,5285,28461,215285,SPAR BUDGET BURGER,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,NT017,28486,,TIDY CLOTH ROLL WHITE,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,LP045-HF,28488,,BROWN KRAFT DOUPLEX,500'S
128,ACE PACKAGING (CAPE)(DESERTMOO,TH023-HF,28489,,HOTDOG DOME FOR F29/T829,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,LIN151-HF,28494,,CIBA FAST FOOD F6,EA
1012,NUFRESH,PEPG010-HF,28558,,PEPPERS GREEN,P/KG
1155,HMR IN HOUSE,5286,28567,215286,SLUSH PUPPIE ASSORTED,EA
1155,HMR IN HOUSE,,28609,215287,TUNA MAYO SAMI,EA
1155,HMR IN HOUSE,,28610,215290,PLAIN TOAST,EA
1155,HMR IN HOUSE,5291,28611,215291,250ML CAPPUCCINO +OMELLETTE,EA
1155,HMR IN HOUSE,,28612,215292,CAPPUCCINO SMALL COMBO,EA
188,GERALD GREEN & SONS -GR SPICES,HM1015,28619,,HMR SAVOURY MINCE BSE,2KG
188,GERALD GREEN & SONS -GR SPICES,HM1018,28620,,HMR SAVOURY TOMATO BASE,2KG
1155,HMR IN HOUSE,,28653,215288,CHEESEY STEAK SWARMA,EA
1155,HMR IN HOUSE,,28654,215289,CHICKEN MAYO SUB,EA
1155,HMR IN HOUSE,5293,28655,215293,MASALASTEAK SWARMA,EA
1155,HMR IN HOUSE,,28656,215294,PULLED BEEF SWARMA,EA
1155,HMR IN HOUSE,,28657,215295,PULLED PORK SWARMA,EA
1012,NUFRESH,PEPR010-HF,28676,,RED PEPPERS,P/KG
1012,NUFRESH,SPIN002-HF,28739,,SPINACH,200G
1155,HMR IN HOUSE,,28747,215296,PORK STEW,P/KG
1155,HMR IN HOUSE,,28748,215297,COOKED HEN,KG
1155,HMR IN HOUSE,,28749,,HOT CHIPS,P/KG
1155,HMR IN HOUSE,5298,28750,215298,BBQ  CHICKEN,P/KG
1155,HMR IN HOUSE,,28773,215299,THE COOL  PLATTER,EACH
126,BRITO'S MEAT (PTY) LTD(DRSHIP),C042,28806,215300,CHK GIZZARDS /NECK/LIVERS,KG
1155,HMR IN HOUSE,,28820,215302,FOOTLONG CHEESE GRILLER + CHIPS,EA
316,FRIDGE FOODS GROUP,4491,28822,,CURRY MED SPICY RAJAH,800G
316,FRIDGE FOODS GROUP,4824,28823,,TOMATO PASTE,3KG
316,FRIDGE FOODS GROUP,4805,28825,,BEANS IN T/S RHODES,P/KG
188,GERALD GREEN & SONS -GR SPICES,1713,28826,,HMR INSTANT MASH POTATO,1KG
1155,HMR IN HOUSE,5303,28827,215303, SARMIE PLATTER,EACH
128,ACE PACKAGING (CAPE)(DESERTMOO,ZC022-BA,28836,,L518 LID FOR SALAD BOWL,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,ZC023-BA,28839,,T519 SHALLOW SALAD BOEL,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,LIN046-HF,28841,,CIBA 71M BLACK,EA
1012,NUFRESH,CUCO002-HF,28847,,COLESLAW MIX HOTFOODS,350G
803,SUSTAINABLE FOODS,196,28926,,CHEESE CHEDDAR LOAF,P/KG
1012,NUFRESH,ONIR010-HF,28928,,ONIONS RED -HF,P/KG
316,FRIDGE FOODS GROUP,8555,28943,,FETA COMBI BLOCKS LA MONT,P/KG
128,ACE PACKAGING (CAPE)(DESERTMOO,,28990,,GREASE PROOF REAM 420X660,EA
188,GERALD GREEN & SONS -GR SPICES,SP0595,29001,,PERI-PERI RUB,1KG
188,GERALD GREEN & SONS -GR SPICES,SP0594,29002,,BBQ RUB,1KG
188,GERALD GREEN & SONS -GR SPICES,SP0598,29003,,JALAPENO RUB,1KG
550,BRAVO FRESH MEAT (PROCESSED),5304,29006,215304,RUSSIAN & CHIP,EACH
188,GERALD GREEN & SONS -GR SPICES,SP0596,29016,,WORCESTER RUB,1KG
188,GERALD GREEN & SONS -GR SPICES,SP0593,29017,,CORIANDER CHUTNEY RUB,1KG
133,DING HO (PTY)LTD,JP15/U,29024,,INARI MISUZU,16'S
1155,HMR IN HOUSE,,29027,215305,BEEF SAMOOSA C/T,EA
1155,HMR IN HOUSE,5306,29028,215306,CHICKEN SAMOOSA C/T,EA
1155,HMR IN HOUSE,,29037,215307,BACON & EGG SALAD,EA
1155,HMR IN HOUSE,,29054,215308,BOERIE PIZZA SLICE,EA
550,BRAVO FRESH MEAT (PROCESSED),SM034,29063,,BACK BACON,1KG
128,ACE PACKAGING (CAPE)(DESERTMOO,MAIN69DB-HF,29079,,MAIN 69D BLACK,200'S
128,ACE PACKAGING (CAPE)(DESERTMOO,LIB009-HF,29080,,SUGAR STICKS WHITE,1000'S
128,ACE PACKAGING (CAPE)(DESERTMOO,FOODSQBW-HF,29081,,KRAFT SQUARE BOWL,400'S
1155,HMR IN HOUSE,,29093,215309,VIENNA & CHIPS,EA
1155,HMR IN HOUSE,,29101,215310,CAPPUCCINO SMALL COMBO,EA
1155,HMR IN HOUSE,,29102,215311,CAPPUCCINO LARGE COMBO,EA
316,FRIDGE FOODS GROUP,4854,29108,,TUNA CHUNKS,1.7KG
1154,Bakery In House,5312,29130,215312,FLAVOUR BOMB,EACH
1155,HMR IN HOUSE,5313,29131,215313,CHIKKA PARY PACK,EA
1155,HMR IN HOUSE,,29135,215314,THE SOUTH AFRICAN PLATTER,EACH
1154,Bakery In House,,29162,215315,VETKOEK CURRY MINCE,EACH
531,PRIMIA POULTRY PRODUCTS CC,0013-HF,29191,,FRESH FILLETS BULK,P/KG
1012,NUFRESH,CGAR100,29203,,PURE FRESH GARLIC,100G
732,PRICE RITE SPICES PTY LTD,CECILWHITE,29214,,WHITE VINEGAR SAFARI,5LT
1155,HMR IN HOUSE,5316,29215,215316,STEAK & CHS ROLL,EA
1155,HMR IN HOUSE,5317,29216,215317,MCCOY PEPPER STEAK  PIE PROMO,EA
1155,HMR IN HOUSE,5318,29217,215318,MCCOY CHEESE GRILLER  PIE PROMO,EA
1155,HMR IN HOUSE,5319,29218,215319,MCCOY CHICKEN CURRY  PIE PROMO,EA
1155,HMR IN HOUSE,,29219,215320,MCCOY SAUSAGE ROLL  PIE PROMO,EA
1155,HMR IN HOUSE,5321,29220,215321,MCCOY SAUSAGE ROLL  PIE PROMO,EA
1155,HMR IN HOUSE,5322,29221,215322,MCCOY MUTTON CURRY  PIE PROMO,EA
1155,HMR IN HOUSE,,29222,215323,MCCOY STEAK & KIDNEY PIE PROMO,EA
1155,HMR IN HOUSE,,29239,215324,CHICKEN LEG 1/4 & VEGGIES,EA
1155,HMR IN HOUSE,,29240,215325,"CHICKEN LEG 1/4,VEGGIES & POTATO MASH",EA
1158,BM FOOD MANUFACTURE,FMDM041,29246,,MED MEZE PICKLED EGGPLANT,1KG
1158,BM FOOD MANUFACTURE,FMDF224,29247,,MED SEAFOOD-SALMON RAW FILLET,1KG
1155,HMR IN HOUSE,,29251,215326,SUSHI BURRITO,EA
1155,HMR IN HOUSE,,29252,215327,CRUMBED SUSHI BURRITO,EA
1155,HMR IN HOUSE,,29274,215328,DBL/ BEEF&CHS BURGER,EA
1155,HMR IN HOUSE,53.29,29285,215329,ASIAN SALADS,P/KG
1155,HMR IN HOUSE,,29286,215330,ASSORTED SALADS,EA
128,ACE PACKAGING (CAPE)(DESERTMOO,PX08,29289,,LID FOR 70/100ML TUBS,250'S
128,ACE PACKAGING (CAPE)(DESERTMOO,PX06,29290,,TUB 70/100ML,250'S
1155,HMR IN HOUSE,,29296,215331,GRILLED CHIC/BURGER&CHIPS,EA
1668,SPAR WESTERN CAPE,3437766,29297,6001008849091,SPAR SC CHEESE MIX GRTD 2KG,2KG
1155,HMR IN HOUSE,5332,29314,215332,SANDWICHES,EA
732,PRICE RITE SPICES PTY LTD,SE-PRSAPC05,29315,,PRS ALL PURPOSE COATING,5KG
188,GERALD GREEN & SONS -GR SPICES,SP0504,29328,,QM MARRAKESH MARINADE,1KG
188,GERALD GREEN & SONS -GR SPICES,SP5335,29329,,QM JALAPENO MARINADE,1KG
830,MOHR FOODS PTY LTD (FRESHLINE),G10,29331,,Q/F CRUSHED GARLIC,1KG
830,MOHR FOODS PTY LTD (FRESHLINE),G13,29332,,Q/F CRUSHED GARLIC,5KG
1155,HMR IN HOUSE,,29350,215333,LOADED VRIES & CHICKEN WINGS,EA
1155,HMR IN HOUSE,,29351,215334,SIPHO BURGER & CHIPS,EA
133,DING HO (PTY)LTD,THI32,29369,,BAMBOO SKEWER 15CM,EA
1012,NUFRESH,ROSE002-HF,29397,,ROSEMARY PUNNET,30G
1155,HMR IN HOUSE,,29398,,MCCOY PIES,EA
1155,HMR IN HOUSE,,29399,6001008770388,MCCOY ASSTD,1'S
1668,SPAR WESTERN CAPE,3431437,29446,6001008847059,SPAR SC RUSSIAN ECONO CHEESE 1,1EA
1668,SPAR WESTERN CAPE,3435812,29454,6001008848773,SPAR SC SMART WHIP 5KG,5KG
1012,NUFRESH,APGS002-HF,29461,,GRANNY APPLES H/F,P/KG
188,GERALD GREEN & SONS -GR SPICES,SP0597,29467,,MARAKESH RUB,1KG
1155,HMR IN HOUSE,5335,29541,215335,SUSHI COMBO 1,EA
1155,HMR IN HOUSE,,29542,215336,SUSHI COMBO 2,EA
1155,HMR IN HOUSE,5337,29590,215337,CHICKEN & RIB PLATTER,EA
1155,HMR IN HOUSE,5338,29607,215338,SIPHO BURGER 2'S,EA
1155,HMR IN HOUSE,5339,29626,215339,CHICKEN PASTA,P/KG
1155,HMR IN HOUSE,5340,29629,215340,THE JOL PLATTER,EA
1155,HMR IN HOUSE,5341,29633,215341,NAPOLITANA WORS,P/KG
1155,HMR IN HOUSE,5345,29672,215345,PANINI BUDGET BURGER,EA
1155,HMR IN HOUSE,,29677,215346,COOKED TURKY,P/KG
1155,HMR IN HOUSE,,29678,215347,COOKED TURKY,P/KG
1155,HMR IN HOUSE,,29679,215348,COOKED MLEQWA,P/KG
1155,HMR IN HOUSE,,29685,215349, PAP&VLEIS,EA
1155,HMR IN HOUSE,5350,29686,215350,CURRY& RICE,EA
316,FRIDGE FOODS GROUP,4793,29687,,BASIL PESTO,1KG
1668,SPAR WESTERN CAPE,3432543,29694,6001008847226,SPAR TFS GRILLER FRZ SALT&PEP,1EA
1155,HMR IN HOUSE,,29709,215351,PANINI RIB BURGER,EA
550,BRAVO FRESH MEAT (PROCESSED),5352,29711,215352,CHEESE RUSSIAN & CHIP,EACH
1155,HMR IN HOUSE,,29740,215353,CHIP ROLL,EA
1155,HMR IN HOUSE,5356,29789,215356,BRAAIWORS ROLLS 2'S,EA
1155,HMR IN HOUSE,,29790,215357, PESTO PASTA SALAD,P/KG
1155,HMR IN HOUSE,,29803,215358,SAMP & STEW,EA
1155,HMR IN HOUSE,,29804,215359,HAKE & CHIPS,EA
1155,HMR IN HOUSE,5360,29805,215360,VEGETARIAN OMELETTES,EA
1155,HMR IN HOUSE,,29806,215361,CALAMARI ROLL,EA
1154,Bakery In House,5362,29808,215362, CURRY MINCE ROTI,EACH
803,SUSTAINABLE FOODS,23,29809,,CALAMARI STRIPS,125G
1155,HMR IN HOUSE,5363,29810,215363,SUMMER SALAD,EACH
1155,HMR IN HOUSE,5364,29819,215364,COATED CHICKEN,P/KG
1155,HMR IN HOUSE,5369,29829,215369,MARGHERITA  PIZZA LARGE,EA
1155,HMR IN HOUSE,707,29894,2007070000006,CHS BEEF BURGER,EA
1155,HMR IN HOUSE,,29904,215372,DRUMLETS & CHIPS,EA
1155,HMR IN HOUSE,,29905,215373,CHEESE RUSSIAN,EA
1155,HMR IN HOUSE,,29930,215374,PICKLED FISH,P/KG
1155,HMR IN HOUSE,5376,29941,215376,MOCCA COFFEE LARGE,EA
1155,HMR IN HOUSE,5377,29967,215377,MINI CHICKEN PLATTER,EACH
1155,HMR IN HOUSE,5378,30009,215378,BREAK FAST PACK,EACH
1668,SPAR WESTERN CAPE,3432772,30023,6001008847325,SPAR TFS GRILLER FRZ PERI PERI,1EA
1668,SPAR WESTERN CAPE,3433037,30024,6001008847233,SPAR TFS GRILLER FRZ BBQ 1'S,1EA
316,FRIDGE FOODS GROUP,4868,30068,,OLIVES CALAMATA,P/KG
316,FRIDGE FOODS GROUP,4838,30069,,BEANS CROSS CUT,P/KG
316,FRIDGE FOODS GROUP,4827,30070,,BUTTER BEANS RHODES,P/KG
316,FRIDGE FOODS GROUP,5975,30071,,BEANS RED KIDNEY,P/KG
316,FRIDGE FOODS GROUP,4312,30072,,STOCK BEEF GRAN KNOR,P/KG
316,FRIDGE FOODS GROUP,4401,30073,,STOCK BEEF GRAN KNOR,27LT
1155,HMR IN HOUSE,,30076,215380,GRILLED DRUM&THIGH WITH PAP,EACH
21,CROWN FOOD GROUP,3693808,30088,,CHAKALAKA MIX SO GOOD,P/KG
21,CROWN FOOD GROUP,3693759,30089,,CURRY RED SO GOOD,P/KG
21,CROWN FOOD GROUP,3693758,30090,,CURRY YELLOW SO GOOD,P/KG
21,CROWN FOOD GROUP,3693766,30091,,GRAVY ONION SO GOOD,P/KG
21,CROWN FOOD GROUP,3693756,30092,,MUSH&SWT PEPP SO GOOD,P/KG
21,CROWN FOOD GROUP,3693843,30093,,POTJIEKOS MIX SO GOOD,P/KG
21,CROWN FOOD GROUP,3693761,30094,,STEW BEEF SO GOOD,P/KG
21,CROWN FOOD GROUP,3693760,30095,,STEW CHICKEN SO GOOD,P/KG
21,CROWN FOOD GROUP,3693757,30096,,SO GOOD ITALIAN TOMATO COOK IN,P/KG
133,DING HO (PTY)LTD,JPA/U,30124,,KIKKOMAN SOYA SAUCE,P/KG
1155,HMR IN HOUSE,,30132,215381,SUSHI COMBO 3,EA
299,DC MEAT WHOLESALERS,BASTR01,30240,,STREAKY BACON,1KG
803,SUSTAINABLE FOODS,37,30241,,HAKE FILLETS PETITE,P/KG
1012,NUFRESH,POTA007-HF,30249,,POTATOES  BAG,P/KG
1155,HMR IN HOUSE,5384,30284,215384,CHICKEN A LA KING,P/KG
72,UNIVERSAL PAPER & PLAS (BOP),PRSBBQF01,30319,,PRS BBQ FIESTA,KG
1155,HMR IN HOUSE,5386,30321,215386,CHICKEN & MUSHROOM QUICHE,1'S
1155,HMR IN HOUSE,5387,30322,215387,ASS. QUICHES,1'S
1155,HMR IN HOUSE,5388,30338,215388,BUNNY CHOW,EACH
1155,HMR IN HOUSE,5389,30339,215389,EGG & CHEESE  ROLL,EA
1155,HMR IN HOUSE,5390,30341,215390,CHICKEN PASTA DISH,EA
1155,HMR IN HOUSE,5391,30353,215391,VEGGIE SOUP,250ML
1155,HMR IN HOUSE,5392,30354,215392,VEGGIE SOUP + 2 ROLL,250ML
1155,HMR IN HOUSE,5393,30355,215393,CHICKEN BREYANI,P/K
1155,HMR IN HOUSE,5394,30356,215394,HAM  AVO & CHEESE CROISSANTS,EA
1155,HMR IN HOUSE,5395,30358,215395,TOASTED SANDWICH + COFFEE,EA
1155,HMR IN HOUSE,5396,30359,215396,3 BBQ WINGS&CHIPS,EA
1155,HMR IN HOUSE,,30380,215397,SUSHI MUFFINS,EA
316,FRIDGE FOODS GROUP,4354,30381,,CURRY HOT RAJAH,800GR
316,FRIDGE FOODS GROUP,4676,30405,,SPICE CHICKEN,P/KG
316,FRIDGE FOODS GROUP,4677,30406,,SPICE STEAL&CHOP,P/KG
316,FRIDGE FOODS GROUP,4686,30407,,SPICE BBQ,P/KG
316,FRIDGE FOODS GROUP,5948,30408,,SPICE PARSLEY,150G
316,FRIDGE FOODS GROUP,4365,30409,,SPICE CORIANDER GROUND,P/KG
316,FRIDGE FOODS GROUP,4822,30410,,CUCUMBER WHOLE A10,P/KG
1012,NUFRESH,PUMP010-HF,30416,,PUMPKIN,P/KG
21,CROWN FOOD GROUP,3693763,30429,,WHITE SAUCE SO GOOD,P/KG
21,CROWN FOOD GROUP,,30430,,WHITE SAUCE SO GOOD,P/KG
21,CROWN FOOD GROUP,3693807,30431,,YABABA MIX SO GOOD,P/KG
1155,HMR IN HOUSE,,30461,215398,COFFEE CUP,
299,DC MEAT WHOLESALERS,BABAC02,30462,,D.C BACK BACON,1KG
1668,SPAR WESTERN CAPE,5399,30470,215399, CHICKEN HALF+CHIPS,1EA
1155,HMR IN HOUSE,,30471,215400,MINI BREAK FAST,EACH
128,ACE PACKAGING (CAPE)(DESERTMOO,WRAKNI-HF,30474,,FLOWEAP KNIVE WRAP,EA
1154,Bakery In House,5402,30476,215402, CURRY CHICKEN ROTI,EACH
732,PRICE RITE SPICES PTY LTD,FLA01,30506,,FLAVAMATE,P/KG
1155,HMR IN HOUSE,5404,30507,215404,FOAM CUP,
1155,HMR IN HOUSE,5405,30508,215405,SPOON/FORK,
1155,HMR IN HOUSE,5406,30509,215406,SAUCE,
21,CROWN FOOD GROUP,3693762,30513,,SO GOOG CHEESE SAUCE,P/KG
21,CROWN FOOD GROUP,8110802,30514,,MRNDE PREGO M/CLUB,LT
21,CROWN FOOD GROUP,3693847,30515,,SO GOOD BROWN  ONION SGRAVY,GR
1668,SPAR WESTERN CAPE,3422111,30525,6001008845604,SPAR TFS SOUP CR TOMATO 600G,600G
1668,SPAR WESTERN CAPE,3422110,30526,6001008845598,SPAR TFS SOUP CR MUSHROOM 600G,600G
1668,SPAR WESTERN CAPE,3422107,30527,6001008845567,SPAR TFS SOUP CHUNKY VEG 600G,600G
